Points_0,Points_1,Points_2
69.7699,-144.23,1230.2
69.58,-143.162,1180.88
69.5991,-143.751,1202.99
69.6076,-143.01,1203.6
68.9372,-141.412,1196.11
69.3416,-142.059,1199.25
69.805,-142.611,1201.42
69.9042,-140.276,1181.41
68.8833,-140.704,1195.89
69.0787,-139.949,1197.13
69.2844,-140.341,1197.75
69.3103,-141.09,1198.35
69.511,-140.523,1199.49
69.8399,-140.704,1201.05
69.9211,-139.853,1202.31
69.9447,-140.182,1203.87
69.6599,-140.905,1207.01
69.8717,-140.865,1205.85
69.877,-139.887,1206.78
69.5051,-140.038,1208.74
69.1088,-139.775,1211.72
69.7565,-140.449,1231.94
68.9637,-139.024,1197.57
68.9442,-138.495,1197.77
69.1474,-138.976,1198.31
69.6153,-138.175,1201.18
69.8728,-138.83,1201.93
70.2634,-138.467,1204.14
70.2476,-137.935,1203.68
70.0859,-139.145,1204.88
69.7901,-138.969,1207.91
69.1718,-137.592,1198.86
69.7813,-137.513,1202
70.2659,-136.834,1204.25
70.1224,-137.514,1205.93
70.2951,-137.521,1204.81
69.7064,-137.637,1208.79
69.1354,-136.99,1213.02
69.3805,-135.825,1200.62
69.7214,-135.591,1202.5
70.4012,-135.843,1205.95
70.4314,-135.137,1205.82
70.4405,-134.728,1205.2
70.1865,-134.741,1206.96
69.8933,-135.2,1208.66
69.7047,-136.188,1209.46
69.5957,-136.038,1211.67
69.5994,-134.955,1211.89
69.7068,-134.691,1211.17
69.1257,-135.356,1213.91
70.1287,-136.26,1233.03
70.2955,-134.57,1204.34
70.2643,-133.337,1204.45
70.2305,-134.139,1206.12
70.1821,-133.705,1206.63
70.2273,-133.173,1207.21
70.2005,-133.773,1207.65
69.9802,-133.869,1209.93
69.5724,-133.519,1212.34
69.1312,-133.245,1215.06
68.8876,-133.314,1216.01
69.1677,-131.939,1199.66
69.961,-132.426,1205.49
69.9753,-132.013,1204.4
69.9044,-131.724,1205.02
70.0487,-131.551,1207.29
70.1758,-132.414,1207.16
70.224,-132.944,1207.6
70.1594,-132.922,1208.27
70.1221,-132.003,1207.8
69.9838,-132.671,1209.56
69.9284,-132.182,1210.41
69.7809,-132.532,1211.74
69.2452,-131.75,1213.84
69.1353,-132.278,1215.19
69.4602,-130.836,1181.27
69.0017,-130.942,1199.15
69.1455,-130.1,1199.94
69.7036,-130.193,1202.07
69.8955,-131.46,1202.61
69.9584,-130.319,1205.64
69.8808,-131.078,1208.76
69.9568,-130.531,1207.82
69.848,-131.209,1209.66
69.8507,-130.174,1209.56
69.8455,-130.801,1211.99
69.8407,-130.345,1212.02
69.9378,-130.912,1211.29
69.9408,-130.343,1211.6
69.3939,-129.996,1213.42
69.5089,-130.691,1212.91
69.2752,-130.261,1215.19
69.1151,-130.861,1215.74
68.9699,-130.688,1236.25
69.4494,-128.599,1181.63
69.5926,-129.269,1181.69
69.7869,-129.658,1181.73
70.4874,-129.462,1182.57
69.432,-128.384,1200.74
69.6488,-129.302,1202.7
69.5513,-128.469,1203.81
70.0101,-128.833,1208.25
69.936,-128.788,1210.26
69.6737,-128.473,1211.76
69.6736,-129.749,1212.34
69.9046,-129.721,1211.6
69.965,-129.429,1211.03
69.8801,-128.764,1210.99
69.577,-128.734,1212.43
70.3785,-129.693,1234.71
68.9887,-127.594,1181.27
69.9623,-127.319,1182.33
69.0143,-127.457,1199.6
69.565,-127.945,1201.47
69.4937,-127.098,1201.41
69.7795,-126.808,1206.27
69.9293,-128.246,1206
69.6985,-127.371,1209.98
70.0621,-128.173,1235.38
69.4522,-125.134,1182.27
68.9249,-126.451,1199.92
69.4402,-125.82,1202.03
69.5918,-125.401,1204.28
69.5329,-125.544,1208.88
69.4562,-125.125,1210.25
69.3603,-125.162,1212.21
69.598,-125.987,1211.18
69.2212,-125.161,1213.17
69.4327,-126.126,1212.71
69.0284,-125.759,1214.17
69.0353,-125.179,1213.96
68.9091,-125.202,1214.66
69.9188,-125.702,1235.81
69.0089,-125.37,1237.09
69.2433,-124.731,1202.67
69.2268,-124.095,1204.78
69.3049,-123.975,1209.43
68.8985,-123.53,1212.18
69.1114,-124.33,1212.04
69.2862,-124.77,1211.72
68.9617,-124.734,1213.59
69.0242,-124.593,1212.8
69.7263,-124.25,1236.41
69.3668,-122.026,1183.1
68.9762,-122.777,1209.06
69.1416,-123.452,1208.31
69.039,-123.242,1211.13
69.9592,-122.294,1236.03
69.2598,-119.831,1183.93
70.4038,-119.99,1185.4
70.0169,-119.584,1235.6
70.4305,-118.867,1234.75
69.1183,-118.868,1237
69.1425,-117.918,1185
69.7441,-118.604,1236
69.6641,-118.359,1236.22
69.8387,-117.719,1235.68
70.2161,-118.346,1235.17
69.0714,-118.155,1237.1
69.0577,-117.236,1236.67
68.9429,-115.611,1186.17
69.1917,-116.218,1186.15
69.7005,-116.424,1186.54
70.4322,-116.458,1234.1
69.4449,-116.576,1235.89
69.2217,-114.904,1187.23
69.8838,-115.437,1187.51
69.4488,-115.039,1235.48
69.7037,-113.68,1189.02
69.3418,-112.227,1234.12
69.2543,-110.572,1191.93
69.8832,-110.62,1192.82
70.3162,-109.59,1229.3
69.1205,-110.046,1232.75
69.1616,-109.178,1231.65
69.3767,-109.658,1231.81
69.0826,-108.386,1194.77
69.9476,-107.517,1227.4
70.1195,-107.86,1227.28
69.2718,-107.544,1229.43
69.6753,-108.401,1229.71
68.8846,-106.995,1196.79
69.3723,-107.427,1196.86
70.0713,-105.977,1221.96
69.3199,-106.154,1225.65
69.9028,-107.115,1226.49
69.0918,-105.773,1199.79
69.8757,-104.624,1206.96
69.9781,-104.708,1207.74
70.0865,-104.536,1212.99
70.0266,-104.525,1214.95
69.6481,-104.65,1219.63
69.1704,-103.388,1208.45
69.6716,-103.884,1211.06
68.8651,-102.833,1212.96
69.031,-102.938,1213.77
69.6678,-104.119,1214.65
70.817,-162.432,1201.03
71.35,-161.926,1203.57
70.4687,-162.858,1204.89
70.7693,-162.339,1206.47
70.6039,-162.174,1208.14
70.7932,-160.72,1193.89
71.0021,-160.877,1194.9
71.466,-161.162,1198.02
71.4547,-161.641,1205.68
70.8901,-161.546,1209.16
71.3231,-161.398,1207.95
70.8765,-158.904,1190.36
71.2792,-158.828,1191.31
70.6532,-159.954,1191.82
71.5881,-159.487,1193.25
71.9788,-158.872,1212.76
70.7243,-160.117,1213.74
71.4451,-158.557,1215.07
70.4662,-158.318,1188.81
70.9007,-157.962,1189.04
71.7934,-157.178,1189.94
71.8066,-158.348,1191.66
70.7494,-158.446,1216.83
70.8767,-157.007,1187.87
71.8651,-155.589,1188.32
71.4725,-156.833,1217.73
71.1377,-155.791,1219.81
71.2795,-154.008,1221.47
70.856,-152.232,1184.64
70.8355,-151.439,1224.26
71.4923,-149.125,1184.39
71.6424,-148.714,1224.97
71.7578,-148.114,1225.32
70.3229,-146.216,1228.46
71.4258,-145.939,1227.12
70.9103,-145.601,1182.69
71.0299,-144.312,1182.63
71.5929,-142.674,1183.48
71.3082,-142.209,1182.94
70.9379,-142.077,1229.66
70.8298,-140.594,1182.55
71.117,-139.63,1230.42
70.9146,-138.592,1182.81
70.9001,-138.635,1231.04
70.7578,-135.099,1182.64
70.4668,-135.605,1205.34
71.274,-136.203,1231.47
71.0781,-134.357,1232.25
71.106,-131.017,1233.29
72.0082,-128.737,1232.42
70.5038,-127.719,1183.07
71.6739,-126.711,1184.71
71.9666,-127.383,1184.89
71.7284,-127.448,1232.83
70.6712,-127.051,1234.67
70.9726,-128.106,1234.11
71.3705,-127.16,1233.62
71.3233,-126.732,1233.65
71.5206,-125.43,1184.75
71.994,-125.991,1232.48
71.4676,-126.072,1233.51
71.8766,-124.62,1185.42
71.9645,-124.361,1185.54
71.7231,-123.373,1185.8
71.0493,-125.005,1234.06
71.5451,-123.737,1233.4
71.9961,-120.259,1232.09
70.8905,-121.093,1234.41
71.5288,-118.794,1187.71
71.7829,-117.451,1189.1
71.2962,-118.322,1232.87
70.9846,-115.14,1189.56
71.638,-114.773,1230.83
71.3002,-115.329,1231.96
70.5792,-114.504,1233.04
71.7943,-113.844,1192.38
71.7676,-113.18,1228.81
71.7804,-112.514,1228.62
70.5784,-112.091,1231.28
71.0359,-112.566,1230.56
70.9999,-113.355,1231.15
71.1096,-112.944,1230.4
70.9228,-109.576,1196.76
71.5053,-107.994,1221.58
71.0636,-108.009,1223.93
70.8013,-108.77,1226.57
70.5568,-106.133,1204.68
70.7981,-106,1206.94
70.4628,-106.816,1223.21
70.7492,-105.482,1214.03
72.2307,-160.767,1201.84
73.1228,-159.177,1199.47
73.306,-159.32,1203.65
72.8018,-159.723,1206.72
72.1779,-159.938,1209.19
72.851,-157.637,1193.27
73.027,-158.442,1195.9
73.2637,-158.041,1209.93
73.0733,-157.148,1212.88
73.4798,-156.349,1192.82
73.5455,-155.949,1213.54
72.6916,-156.879,1214.65
72.4145,-154.198,1188.11
73.5222,-154.535,1190.54
73.2455,-154.082,1217.25
72.7444,-152.317,1187.48
72.36,-153.289,1220.15
73.2466,-151.638,1219.78
72.1068,-150.459,1223.04
73.1769,-147.545,1186.25
72.2754,-147.974,1224.51
73.6283,-146.888,1222.6
72.6758,-147.025,1224.43
72.96,-144.617,1185.37
73.3505,-144.707,1224.57
72.4965,-142.988,1226.97
72.83,-141.581,1185.36
73.0603,-142.047,1185.5
72.7456,-140.651,1185.14
73.5541,-140.292,1186.47
73.453,-139.394,1186.14
72.6972,-140.707,1227.52
73.1899,-136.167,1185.7
73.1899,-137.628,1227.75
72.2333,-136.365,1229.92
73.3922,-135.37,1228.13
72.5836,-134.996,1229.85
72.8959,-135.348,1229.2
73.2448,-134.395,1228.85
72.2006,-133.386,1230.66
72.4686,-132.298,1184.71
73.478,-132.821,1228.58
73.4146,-131.699,1229.18
73.1433,-128.796,1186.2
72.8664,-129.768,1230.64
73.5028,-127.783,1229.62
72.1238,-126.578,1232.31
72.1826,-124.534,1186.02
72.1966,-124.351,1185.99
72.3406,-123.946,1186.24
72.5069,-124.136,1186.66
72.6884,-123.582,1187.06
73.426,-124.922,1187.81
73.2749,-123.947,1188.03
72.1712,-124.078,1232.03
72.4047,-125.035,1231.8
72.7294,-122.588,1187.7
73.2414,-122.274,1188.6
72.6133,-122.834,1230.95
72.5243,-122.807,1231.24
72.4019,-122.728,1231.64
72.7846,-122.521,1230.65
72.6499,-122.248,1231.07
73.152,-121.371,1229.69
73.3384,-121.404,1229.31
73.0184,-120.47,1229.83
72.5456,-117.582,1190.23
72.2035,-116.322,1190.8
73.3804,-116.621,1192.6
73.0284,-115.578,1227.3
72.424,-116.88,1229.7
73.2647,-113.944,1225.21
72.3914,-112.836,1194.96
73.5424,-112.588,1199.2
72.6789,-113.551,1226.48
72.2216,-113.202,1227.6
72.1981,-112.929,1227.52
72.378,-113.814,1227.91
72.9988,-111.672,1198.71
73.239,-111.201,1200.98
72.2362,-111.427,1225.48
72.086,-109.919,1199.7
72.712,-109.286,1205.33
72.5349,-108.389,1209.47
72.3184,-107.941,1214.14
72.2399,-108.314,1217.88
74.3248,-157.115,1206.98
74.2817,-156.621,1196.41
74.8558,-156.752,1201.99
75.138,-155.787,1205.61
75.0896,-155.81,1205.85
75.263,-155.51,1205.74
75.1186,-155.636,1206.03
74.439,-155.496,1210.78
75.2547,-155.338,1206.03
75.2968,-155.024,1207.36
74.7531,-154.505,1211.4
74.1598,-153.924,1214.54
75.1236,-151.918,1191.66
73.9157,-151.456,1218.22
74.3094,-151.048,1217.41
74.0999,-149.434,1188.25
74.6619,-150.593,1189.73
74.6842,-150.456,1216.87
74.9128,-149.899,1216.91
74.5485,-150.561,1217.22
74.5043,-150.598,1217.6
74.5135,-150.385,1217.84
74.682,-150.336,1217.2
74.6701,-150.363,1217.42
74.8965,-149.873,1217.15
74.2169,-149.682,1219.16
74.8312,-148.837,1217.93
75.0474,-148.256,1217.99
74.3215,-148.318,1220.01
73.661,-148.921,1221.12
75.0695,-146.296,1188.93
75.2634,-147.008,1218.35
74.7774,-146.861,1219.91
75.2311,-146.209,1219.03
75.0694,-143.657,1221.13
74.8037,-142.33,1222.48
74.8353,-141.75,1222.77
74.3478,-142.627,1223.53
73.7197,-142.001,1225.15
73.8534,-139.721,1186.87
74.1549,-140.905,1187.16
74.1149,-139.838,1187.25
74.5036,-139.557,1187.83
74.4582,-139.974,1187.58
74.7711,-139.703,1188.07
74.5151,-140.04,1224.06
75.1236,-138.521,1188.84
74.0088,-138.671,1225.68
74.3636,-135.809,1225.97
74.6666,-134.63,1225.77
74.8836,-134.534,1188.43
74.0395,-133.583,1227.39
74.1842,-131.79,1187.39
75.014,-131.618,1188.94
74.8874,-132.843,1225.6
74.1087,-131.703,1227.81
74.873,-130.395,1189.02
74.2308,-130.574,1227.96
74.1748,-129.973,1228.04
73.8646,-130.168,1228.64
74.0326,-129.965,1228.39
74.5492,-129.513,1188.37
75.0313,-129.409,1189.39
74.4029,-129.57,1227.57
74.2496,-129.291,1227.95
73.8051,-129.596,1228.82
74.0816,-129.764,1228.38
73.865,-127.178,1187.78
75.0315,-128.166,1189.63
74.7228,-127.434,1226.82
74.9751,-125.999,1226.05
74.0913,-125.52,1227.97
75.0988,-124.906,1190.98
73.8124,-123.967,1228.54
74.7251,-120.726,1192.3
73.8506,-121.16,1227.64
73.8286,-118.945,1191.61
75.2131,-119.083,1194.64
74.8632,-120.027,1224.23
74.5134,-116.368,1195.81
75.0569,-115.767,1218.86
75.2659,-116.756,1219.96
74.3412,-117.139,1224.02
73.8106,-114.021,1197.23
74.9737,-115.382,1199.01
75.0813,-115.081,1200.22
75.1393,-113.839,1207.92
74.707,-114.273,1218.67
74.3285,-114.803,1221.82
74.2996,-113.419,1200.31
74.4317,-112.957,1203.12
74.43,-112.47,1212.98
73.696,-111.77,1218.57
75.3322,-155.668,1204.69
75.5619,-155.217,1200.31
75.3971,-155.357,1205.01
75.6132,-155.04,1204.47
75.7949,-154.599,1204.65
75.7494,-154.387,1205.35
75.3027,-153.284,1193.63
75.9649,-153.425,1196.48
76.3403,-153.146,1198.34
76.3566,-153.491,1201.49
76.3129,-153.444,1203.67
76.1058,-153.568,1205.49
75.7101,-153.201,1208.85
75.9378,-151.643,1193.5
76.2051,-152.072,1195.01
76.6815,-151.803,1197.16
76.7635,-151.512,1205.2
75.2768,-149.229,1190.17
75.8912,-150.374,1192.15
76.4823,-150.027,1193.76
76.0072,-149.266,1213.43
75.4581,-147.893,1189.99
76.1988,-148.89,1192.14
76.7429,-147.883,1193.16
75.6126,-148.646,1215.46
75.9368,-146.047,1190.45
76.2176,-147.472,1191.65
76.4349,-146.896,1191.82
76.7502,-146.217,1192.59
76.7373,-147.241,1211.96
76.8906,-146.425,1212.41
76.3129,-147.139,1214.03
75.8576,-147.519,1215.69
75.9864,-146.627,1215.83
76.0464,-146.13,1216.37
75.4964,-146.045,1218.08
75.9544,-144.494,1190.26
76.4756,-145.382,1191.59
75.7839,-144.366,1218.51
75.7986,-144.098,1190.04
76.6049,-143.532,1191.6
75.967,-141.021,1190.19
75.9153,-140.669,1220.31
75.5577,-138.51,1189.44
75.6401,-139.014,1189.51
75.8866,-139.334,1190.09
76.582,-138.801,1191.8
76.8124,-137.893,1192.21
75.5603,-137.378,1189.63
75.7649,-136.554,1190.08
76.1134,-136.463,1190.94
76.0838,-137.308,1190.69
76.3292,-137.678,1190.93
76.5926,-136.987,1191.8
76.8074,-136.708,1192.37
76.4441,-137.165,1220.1
76.352,-136.502,1220.69
75.6324,-136.244,1189.73
75.8703,-135.973,1190.18
76.2023,-135.31,1190.91
76.3582,-135.521,1191.38
76.7651,-135.333,1219.67
75.5332,-135.775,1223
75.6811,-135.246,1223.01
75.6716,-134.91,1223.12
75.4281,-135.078,1223.81
76.4913,-134.17,1221.2
76.573,-133.757,1220.97
76.6934,-133.421,1220.88
76.7089,-133.126,1221.03
75.9229,-133.32,1223.1
76.1468,-134.345,1221.98
76.2052,-133.489,1222.18
76.2367,-133.995,1222.15
75.4783,-134.515,1223.81
75.5284,-133.615,1224.12
75.935,-131.723,1190.97
76.1288,-132.522,1191.28
76.4117,-132.162,1192.02
76.403,-131.765,1191.82
76.2784,-131.499,1191.74
76.728,-132.652,1192.75
76.6269,-131.75,1192.65
76.168,-131.936,1222.44
75.3694,-132.41,1224.33
75.2727,-132.083,1224.84
75.4694,-130.309,1190.32
76.5979,-130.95,1192.75
76.7079,-130.496,1221.47
76.1051,-130.953,1223.2
76.1017,-130.103,1223.36
75.2113,-130.462,1225.58
76.5505,-129.052,1193.4
75.994,-127.717,1191.94
75.7007,-125.645,1223.9
76.5205,-122.412,1220.04
75.9064,-122.482,1222.23
76.705,-121.37,1218.61
76.02,-120.456,1220.45
76.2386,-120.006,1197.26
76.5247,-118.927,1200.01
76.6164,-119.621,1216.44
76.551,-120.224,1217.9
76.0676,-119.51,1218.94
75.6119,-117.797,1197.43
76.6468,-118.083,1202.66
76.7709,-117.797,1209.21
75.741,-116.826,1199.61
75.4473,-116.347,1199.51
75.8922,-116.121,1202.65
76.1431,-116.19,1206.62
76.1379,-116.323,1210.28
75.7071,-115.813,1214.73
76.0137,-117.07,1215.26
75.4234,-115.758,1216.25
75.4569,-115.565,1215.51
75.4122,-115.574,1215.8
75.6089,-116.157,1216.26
75.5516,-115.766,1215.78
75.5391,-116.65,1218.23
75.497,-117.041,1218.89
75.3723,-116.556,1219.01
75.5005,-115.295,1213.62
75.3361,-115.368,1215.76
76.9658,-151.445,1199.24
76.9152,-151.675,1202.53
77.0386,-149.648,1195.93
77.1033,-148.12,1194.56
77.8214,-147.681,1199.17
77.6648,-148.866,1201.41
77.0358,-146.25,1193.55
77.9124,-146.145,1197.64
77.947,-146.669,1205.32
77.5448,-147.556,1207.24
77.8904,-146.545,1206.43
77.573,-146.416,1208.63
76.8502,-145.686,1192.54
77.6002,-145.557,1195.39
78.3952,-144.715,1201.03
78.2103,-145.302,1205.12
77.2182,-143.074,1193.25
78.2264,-142.869,1208.39
77.0793,-143.585,1214.03
77.7883,-142.664,1195.06
77.9008,-141.075,1195.27
78.307,-142.702,1197.54
76.8896,-141.782,1216.4
77.7191,-140.074,1213.69
77.1857,-138.799,1193.19
77.1472,-137.908,1193.27
77.821,-139.205,1214.14
77.8398,-137.356,1195.27
77.2802,-136.89,1217.81
76.8469,-135.84,1192.7
76.9344,-134.789,1192.93
77.1834,-135.909,1193.3
77.2152,-134.983,1193.78
77.5776,-135.172,1194.42
77.5144,-134.734,1194.6
77.8125,-134.758,1195.24
77.8769,-135.647,1195.5
78.2653,-136.265,1196.97
78.3151,-136.195,1214.16
78.3774,-135.111,1213.9
77.5723,-135.362,1217.05
77.1756,-135.039,1218.54
76.8567,-135.638,1219.46
77.0308,-134.756,1218.99
76.9144,-134.712,1219.51
77.3173,-133.936,1194.26
77.6732,-134.058,1195.41
78.2233,-134.019,1197.2
78.0913,-134.269,1215.4
77.5546,-133.803,1218.02
76.8828,-134.039,1219.9
76.9546,-133.548,1220.01
76.8927,-133.101,1220.2
77.5537,-131.715,1195.43
77.7315,-132.144,1195.8
77.8784,-132.569,1196.1
77.8542,-132.875,1196.29
78.0274,-131.547,1197.29
78.1294,-132.171,1197.53
78.1276,-131.801,1197.33
78.2029,-131.742,1197.82
78.1073,-131.572,1197.6
78.4365,-132.837,1214.28
78.0448,-132.782,1216.31
77.6196,-132.241,1218.01
77.4592,-130.871,1195.11
77.7551,-129.966,1196.59
77.9062,-130.261,1196.85
78.1493,-131.299,1197.86
78.4484,-131.314,1199.21
76.9016,-130.883,1220.58
77.1224,-128.815,1195.11
77.7343,-129.011,1196.88
77.9535,-129.751,1197.43
78.4337,-129.586,1199.93
78.4195,-129.278,1214.83
78.1398,-129.127,1216.57
77.1471,-129.247,1220.11
77.1194,-127.88,1195.22
77.692,-128.122,1197.31
78.0274,-127.38,1199.21
78.3049,-127.745,1214.18
77.8178,-126.541,1198.29
78.1175,-125.837,1200.26
78.3469,-125.967,1201.88
78.3959,-125.337,1212.79
78.1291,-126.233,1214.92
78.1285,-125.367,1214.54
78.1025,-125.165,1214.35
77.2273,-125.199,1218.79
76.9326,-124.731,1195.81
77.6436,-124.472,1198.88
78.359,-124.006,1204.65
78.322,-124.338,1211.54
77.9491,-124.798,1215.06
77.6067,-123.172,1200.16
78.188,-122.325,1206.09
78.1322,-121.96,1208.25
78.0652,-122.266,1211.4
77.7868,-123.05,1214.25
77.1115,-122.495,1217.53
76.8779,-123.27,1218.84
77.7894,-121.695,1203.37
77.4646,-120.428,1204.48
77.9378,-121.659,1204.75
77.5405,-120.542,1211.87
77.5622,-121.73,1214.31
76.9849,-121.318,1217.31
77.0568,-119.258,1203
77.0942,-118.961,1204.81
78.642,-142.658,1204.1
78.7074,-139.67,1199.29
78.7981,-140.664,1200.98
79.043,-137.167,1202.71
78.4959,-137.678,1211.84
79.1396,-136.058,1205.27
79.0003,-134.703,1209.21
79.0324,-136.158,1208.51
78.677,-134.608,1211.98
78.8123,-135.594,1211.32
78.4839,-135.729,1213.51
78.8504,-134.332,1200.58
79.0746,-133.517,1203.54
79.0988,-133.234,1208.14
78.4997,-132.618,1199.24
78.8471,-132.035,1202.64
78.7979,-132.579,1212.04
78.8004,-131.576,1211.13
78.9438,-132.632,1210.65
78.6336,-131.555,1212.76
78.9353,-130.631,1203.27
79.0296,-129.946,1205.18
79.0413,-130.948,1207.4
78.9987,-130.189,1208.65
78.8768,-130.526,1211.12
78.5072,-131.183,1213.96
78.7001,-130.437,1212.97
78.8734,-129.623,1204.04
78.8835,-129.29,1205.28
79.0427,-129.471,1208.43
78.8563,-128.956,1210.77
78.5743,-129.774,1213.46
78.5551,-128.574,1213.47
78.483,-127.866,1201.7
78.8009,-126.722,1207.17
78.794,-127.718,1207.77
78.6813,-127.367,1211.02
78.6622,-126.718,1204.78
78.7193,-125.888,1206.63
78.7131,-125.859,1208.94
78.5491,-125.464,1211.44
78.5612,-124.463,1208.28
-16.8893,-142.311,1222.99
3.07855,-130.565,1246.92
3.07855,-130.565,1246.92
2.24649,-128.713,1246.31
2.47855,-129.365,1246.5
2.47855,-129.365,1246.5
2.47855,-128.965,1246.49
2.47855,-128.965,1246.49
2.47855,-128.965,1246.49
2.47855,-128.565,1246.27
2.67855,-129.565,1246.64
2.67855,-129.565,1246.64
2.67855,-129.165,1246.41
2.67855,-129.165,1246.41
2.09301,-127.375,1246.12
2.09301,-127.375,1246.12
1.87855,-126.365,1245.96
2.31577,-125.984,1245.52
2.07855,-125.165,1245.75
2.07855,-125.165,1245.75
1.87855,-124.365,1245.78
1.87855,-124.365,1245.78
2.11497,-123.656,1245.73
2.47855,-121.165,1245.66
2.45541,-120.489,1245.65
2.45541,-120.489,1245.65
2.68377,-120.143,1245.69
2.67855,-119.565,1245.68
2.89763,-119.106,1245.75
3.69676,-131.583,1247.37
4.27855,-132.365,1247.8
3.27855,-130.965,1247.08
3.27855,-130.965,1247.08
3.28133,-130.716,1246.99
3.29771,-118.071,1245.83
3.29771,-118.071,1245.83
4.00662,-116.365,1245.8
3.87855,-116.165,1245.88
4.07855,-116.165,1245.86
4.07855,-115.965,1245.96
4.07855,-115.965,1245.96
4.07855,-115.965,1245.96
4.07855,-115.565,1245.9
4.07855,-115.565,1245.9
4.27855,-115.765,1245.84
4.27855,-115.765,1245.84
4.27855,-115.594,1246
4.27855,-115.594,1246
4.27855,-115.594,1246
4.27855,-115.365,1245.98
4.27855,-115.365,1245.98
4.5676,-115.322,1245.71
4.67855,-114.765,1246.08
4.67855,-114.765,1246.08
4.83691,-114.527,1246
4.70232,-114.508,1246.07
5.48042,-133.321,1248.57
4.83798,-132.928,1248.18
4.89854,-115.782,1194.68
5.35636,-113.594,1246.07
5.25116,-113.362,1246.18
5.67855,-112.765,1246.33
5.67855,-112.765,1246.33
5.67855,-112.765,1246.33
6.31497,-111.729,1246.51
6.47855,-111.819,1246.4
7.71082,-110.165,1246.86
9.1894,-108.562,1247.55
11.1306,-138.698,1265.72
9.88063,-107.965,1247.8
10.681,-107.365,1248.2
12.0263,-148.31,1265.45
12.5685,-146.165,1265.4
12.6785,-146.365,1265.43
12.6785,-146.365,1265.43
12.0785,-145.142,1265.4
11.3739,-142.765,1265.6
11.2785,-142.765,1265.7
11.4785,-143.565,1265.66
11.4785,-143.565,1265.66
11.3473,-142.165,1265.6
11.3953,-141.565,1265.6
12.125,-139.58,1265.01
11.527,-140.965,1265.6
11.821,-140.165,1265.6
12.2785,-139.452,1265.4
12.4989,-139.165,1265
12.7284,-138.729,1265.36
12.7284,-138.729,1265.36
12.1004,-106.565,1249
12.0785,-106.365,1249.15
12.4785,-106.392,1249.4
12.4785,-106.392,1249.4
12.4785,-106.165,1249.38
12.6785,-106.313,1249.4
12.6785,-106.313,1249.4
12.6785,-106.313,1249.4
13.4785,-147.665,1265.2
13.4785,-147.665,1265.2
13.6785,-148.165,1265.24
13.6785,-148.165,1265.24
12.8785,-146.965,1265.39
12.927,-146.765,1265.2
12.8785,-138.71,1265
13.185,-138.365,1264.8
13.795,-137.778,1264.81
13.795,-137.778,1264.81
13.6785,-137.565,1265.13
14.0798,-137.535,1264.57
13.4498,-135.46,1258.4
12.8785,-106.165,1249.65
12.8785,-106.165,1249.65
12.8785,-106.165,1249.65
13.0785,-106.165,1249.66
13.0785,-106.165,1249.66
14.2239,-105.983,1250.39
14.2622,-105.775,1250.49
15.0785,-150.165,1264.98
15.5642,-150.556,1264.78
14.4529,-137.084,1264.41
14.8015,-136.938,1264.4
15.6785,-136.318,1264.2
15.6785,-136.318,1264.2
14.8812,-134.703,1258.01
15.0771,-135.167,1258.46
15.2745,-135.125,1258.4
15.5848,-134.957,1258.42
15.8626,-134.763,1258.22
15.9785,-135.967,1264.01
16.0055,-134.569,1258.01
14.9249,-134.615,1264.6
14.6785,-105.965,1250.65
14.6785,-105.965,1250.65
14.8785,-105.965,1250.76
14.8785,-105.965,1250.76
14.6785,-105.965,1250.81
14.6785,-105.965,1250.81
14.6785,-105.965,1250.81
14.8785,-105.965,1250.81
14.8785,-105.965,1250.81
15.0531,-105.965,1251
15.0531,-105.965,1251
15.2785,-105.965,1251.2
15.2785,-105.965,1251.2
15.4785,-106.004,1251.2
15.4785,-106.004,1251.2
